206,222
205,218
207,218
209,215
208,222
208,225
208,223
208,222
207,223
208,221
207,222
207,224
203,234
202,238
202,237
201,239
200,238
203,235
202,235
202,234
202,231
202,231
201,231
199,238
198,240
198,239
199,238
198,235
198,233
198,231
196,229
196,227
194,229
194,233
194,233
195,229
195,229
196,226
198,224
196,220
197,218
197,216
199,215
199,219
199,223
199,223
199,221
199,220
199,219
199,220
198,219
196,220
195,225
194,232
194,231
193,229
194,226
195,225
195,222
194,222
195,222
195,221
196,221
196,227
197,229
197,229
197,228
198,227
198,225
198,225
198,224
199,228
197,233
197,236
195,235
196,232
195,232
195,232
195,229
193,229
193,228
192,226
191,230
190,233
190,232
189,233
190,230
189,229
188,229
189,229
187,227
186,227
183,231
181,237
181,236
180,235
180,233
180,232
179,232
179,232
179,231
179,231
179,231
179,237
180,240
179,240
180,238
180,236
181,236
182,235
180,235
181,234
182,234
182,240
180,244
180,246
179,244
181,244
180,242
181,241
181,242
180,242
180,240
181,243
181,244
178,251
179,250
179,249
179,247
179,243
179,241
179,238
180,236
180,232
179,230
179,230
178,234
178,233
178,233
178,233
179,232
179,232
181,233
182,237
182,238
183,238
183,237
182,235
183,235
181,234
182,234
181,234
179,239
179,243
179,240
178,240
179,237
178,235
179,234
179,232
180,231
183,233
181,236
180,233
179,234
179,231
180,229
178,230
178,228
178,228
178,228
176,228
175,233
184,235
183,237
178,235
175,235
173,232
172,229
172,228
171,225
171,223
171,222
170,220
169,223
168,227
168,225
166,225
168,223
167,224
167,223
166,222
167,223
166,227
166,227
165,227
166,227
167,227
165,227
163,228
163,228
164,230
171,235
171,245
166,240
163,237
162,236
161,234
160,233
162,233
162,232
162,231
162,229
164,228
164,228
165,226
164,225
165,224
166,225
164,231
165,230
172,230
174,234
178,234
176,235
178,236
178,236
180,238
180,238
180,237
179,242
179,243
180,242
181,241
183,239
183,239
183,239
183,239
182,238
184,235
182,234
182,240
182,238
182,240
182,234
181,233
180,231
180,228
178,227
177,224
177,220
176,222
175,222
175,219
173,218
173,217
171,215
169,214
170,213
169,213
169,214
169,213
168,212
167,213
166,218
165,221
165,221
163,217
164,217
162,216
162,219
162,220
162,221
159,222
157,222
155,221
154,222
153,223
151,228
152,232
150,229
152,225
153,220
153,218
152,221
148,221
145,224
144,221
142,222
143,222
141,224
140,226
140,226
140,225
139,229
138,233
137,235
138,232
138,232
139,233
139,236
141,237
143,238
146,238
146,236
146,235
146,232
146,231
148,233
149,235
147,237
147,237
145,241
144,243
145,244
145,244
146,243
147,241
149,239
152,238
153,237
155,240
154,247
152,247
152,244
151,242
152,242
153,243
154,245
153,247
154,247
154,248
152,247
152,247
153,247
162,246
167,229
170,230
169,225
163,255
157,255
154,256
153,256
154,260
155,264
156,267
156,269
157,270
158,270
157,271
159,270
159,267
159,265
161,262
162,260
162,257
161,256
161,254
163,252
163,251
163,250
163,249
164,251
164,252
165,252
167,250
166,252
168,251
169,252
169,251
169,251
169,250
168,250
168,250
171,247
177,247
180,254
174,251
172,252
171,248
170,251
168,249
168,250
166,250
165,250
166,250
169,249
178,246
179,228
171,254
164,252
163,251
165,247
166,248
167,246
165,247
167,245
166,245
168,245
167,244
167,243
167,243
167,244
166,246
167,246
167,247
168,245
169,247
168,246
169,245
169,246
169,244
170,244
169,243
170,242
169,242
169,240
171,241
168,241
170,241
168,241
168,244
168,245
166,245
166,243
165,243
164,241
162,242
161,243
159,242
159,242
157,244
157,244
156,245
156,245
157,247
156,248
155,248
155,249
153,250
153,250
152,248
151,248
149,247
148,246
147,245
