207,479
209,479
209,479
210,479
209,479
208,479
209,478
210,478
211,479
211,478
212,479
213,479
212,478
212,478
213,478
212,478
213,478
212,478
212,478
211,477
212,477
210,476
208,476
209,475
210,475
200,475
186,473
185,473
183,474
177,473
176,469
172,471
170,471
168,470
166,470
164,470
161,470
161,470
158,471
157,470
157,470
156,471
155,469
154,470
153,469
152,468
150,468
147,469
143,469
142,469
145,468
143,469
142,469
142,469
141,469
141,469
140,468
140,468
137,470
128,470
116,471
113,469
118,468
118,467
117,468
115,468
115,470
116,468
116,469
115,470
117,469
117,471
119,469
119,469
120,468
143,472
160,475
163,474
163,472
164,469
165,469
166,469
169,469
172,468
174,468
175,468
177,466
177,466
179,465
177,465
177,465
178,463
177,462
177,463
176,463
177,462
178,461
179,461
178,460
178,459
177,459
176,459
178,459
175,459
175,460
175,459
173,458
186,448
199,449
204,449
203,447
199,448
196,445
195,444
196,444
197,446
200,448
203,447
204,448
205,448
206,448
209,451
209,451
207,452
208,452
208,451
207,453
208,451
209,454
208,455
208,455
210,455
209,454
210,454
212,453
214,453
213,451
213,450
215,449
216,448
218,450
217,447
219,449
217,449
218,449
200,447
181,445
182,446
182,446
181,445
181,445
182,450
187,465
188,467
191,469
189,453
190,445
191,447
193,448
192,452
186,462
189,452
188,448
190,447
191,446
192,445
192,445
192,446
192,446
192,446
191,446
191,445
192,446
191,447
194,460
188,457
185,449
181,448
175,448
168,448
158,446
152,446
149,445
148,445
143,448
140,448
137,450
135,449
133,451
131,452
127,454
121,456
115,456
113,456
112,457
109,456
109,457
106,460
104,461
104,458
103,462
101,460
97,461
93,462
94,462
89,464
90,466
95,467
91,470
87,470
83,471
76,472
75,477
76,476
69,473
63,472
63,474
66,476
77,478
102,482
112,482
120,483
121,487
115,490
119,484
117,483
120,486
120,486
123,484
123,484
123,482
120,482
123,479
124,479
124,480
128,479
127,477
127,478
127,477
128,478
129,479
126,477
125,474
125,475
126,477
130,480
133,479
137,475
143,476
152,475
158,477
163,477
166,476
168,478
170,480
170,480
174,484
176,485
178,484
176,487
175,486
175,486
173,486
172,487
172,488
173,488
178,490
180,492
182,492
191,492
203,493
211,492
226,491
237,489
246,486
257,487
269,487
285,485
301,483
312,483
324,485
337,485
347,485
353,487
357,489
357,493
350,496
339,502
338,504
333,507
326,509
321,508
319,510
317,511
318,512
318,511
315,510
316,507
318,504
320,503
321,501
326,502
327,503
325,504
322,503
322,504
322,507
322,506
321,505
321,506
320,505
320,507
320,506
319,505
320,506
320,505
319,504
321,505
322,505
322,505
321,506
320,504
316,505
312,503
305,505
296,508
282,509
268,510
251,511
240,513
228,515
215,516
201,517
192,519
183,519
173,520
166,521
154,534
144,525
140,519
135,518
138,528
140,527
143,522
154,520
165,519
173,516
179,514
184,514
188,515
188,516
189,515
191,515
190,515
189,515
187,513
185,513
185,512
192,511
203,510
212,511
214,507
217,506
215,507
212,506
209,505
207,505
176,505
153,508
145,505
143,504
146,504
152,503
157,502
162,501
170,502
176,500
180,500
187,499
190,497
195,499
199,496
198,494
199,492
201,493
204,493
204,491
204,491
200,491
198,490
196,489
197,490
194,489
190,492
190,491
190,489
192,488
192,490
192,491
194,493
198,487
201,489
203,488
205,489
228,487
236,487
240,488
246,485
251,484
251,483
250,484
249,482
247,483
241,486
233,485
226,487
219,489
213,492
211,494
210,496
216,497
220,498
225,497
236,497
253,497
264,496
283,495
296,493
322,492
338,489
353,486
375,483
390,482
403,480
419,485
432,486
443,486
455,489
466,489
471,489
479,492
488,495
490,494
488,493
481,491
483,491
479,492
483,491
488,491
490,494
492,494
492,494
489,493
492,494
491,495
494,497
493,495
493,494
494,498
493,495
493,497
491,496
490,497
478,496
465,497
434,498
376,496
328,503
294,506
272,508
252,511
235,515
223,516
209,518
202,519
195,518
186,518
180,519
180,521
184,522
188,524
188,523
188,526
191,529
