405,136
405,136
403,135
403,135
403,135
402,135
401,135
403,135
402,134
404,135
402,135
402,135
402,134
403,134
403,135
401,134
401,134
403,134
402,134
402,134
402,134
401,134
402,133
402,133
402,133
403,132
404,133
405,132
404,131
404,131
403,131
403,130
402,129
403,129
403,129
402,128
401,128
401,129
399,128
402,128
399,128
401,129
399,129
401,129
401,128
401,128
402,128
401,128
402,128
401,128
402,127
401,126
401,126
399,126
402,127
400,126
401,126
400,126
400,126
399,126
399,125
401,126
398,125
401,126
399,126
399,125
401,126
399,125
401,125
399,125
399,125
400,125
399,125
399,126
397,126
399,126
398,125
400,126
396,125
400,126
398,124
400,125
399,124
398,124
400,125
398,124
399,124
399,124
396,124
398,125
397,125
398,125
399,125
396,125
396,126
397,125
398,125
396,125
397,126
395,124
397,125
395,124
396,124
394,123
396,124
395,123
397,124
396,122
397,122
397,122
398,122
399,123
398,122
399,122
397,122
399,122
397,122
398,122
397,122
397,122
397,122
397,123
398,123
398,122
398,122
397,122
398,123
398,123
398,123
398,123
397,123
397,123
396,122
396,123
396,123
396,123
395,123
395,123
396,124
395,124
397,124
395,124
397,125
395,124
396,124
394,123
396,125
394,124
396,125
394,124
396,124
397,125
396,124
397,124
395,123
395,124
395,123
395,124
395,123
395,123
395,123
395,123
394,123
393,123
394,123
396,122
393,122
394,122
396,122
396,122
396,121
396,121
396,122
396,120
395,120
394,120
394,120
395,119
395,119
394,118
395,118
395,118
396,118
395,118
395,118
394,118
394,118
394,119
395,120
397,120
397,119
397,120
397,120
397,120
396,120
394,120
397,120
396,121
396,121
395,121
395,121
393,121
393,122
392,121
393,121
393,121
393,121
393,121
394,120
394,121
394,121
394,121
394,122
392,121
391,121
393,121
391,121
391,121
391,120
392,121
390,120
392,121
393,121
391,121
391,121
391,121
392,121
394,121
394,122
394,122
393,122
392,122
391,122
393,123
391,121
392,121
390,121
390,122
390,121
390,122
390,122
393,123
390,122
390,122
389,122
390,123
390,122
391,123
391,122
390,121
390,121
389,121
391,121
390,121
389,121
391,122
388,121
389,122
388,122
390,123
388,123
388,123
388,122
389,123
387,122
388,123
388,123
389,124
387,123
387,122
388,122
387,123
388,123
387,123
388,124
387,122
388,123
387,122
387,122
385,121
386,121
387,122
387,122
388,122
386,122
387,122
385,121
387,122
386,122
387,122
386,122
387,122
386,122
387,122
387,122
385,122
384,121
385,121
387,121
386,120
387,121
386,120
386,120
386,120
384,120
387,120
386,120
386,120
387,120
386,120
386,121
386,121
386,121
386,121
385,120
384,121
383,120
383,120
384,120
383,120
383,120
384,120
384,120
384,119
384,119
385,119
385,120
384,119
384,119
385,119
384,119
385,120
384,119
385,120
385,120
385,120
386,121
387,121
385,120
383,120
384,120
384,121
382,120
384,120
383,121
383,121
383,120
383,120
383,120
382,119
383,119
383,119
382,119
384,119
384,119
383,119
384,120
384,119
385,119
384,119
385,119
383,118
383,119
384,118
383,118
384,118
385,117
385,117
384,117
385,116
384,116
384,116
384,116
384,115
384,116
384,116
384,115
384,115
384,115
383,115
382,116
383,116
383,116
382,117
382,117
382,117
381,117
382,117
382,118
382,118
382,118
382,118
381,118
381,118
381,117
382,118
383,117
383,118
381,118
382,119
381,118
383,119
381,118
382,118
379,119
382,119
380,119
381,119
381,118
380,118
381,119
381,119
382,119
381,119
381,118
381,118
380,119
379,118
380,119
379,118
379,118
379,118
379,118
379,118
378,118
378,118
380,119
380,118
377,118
379,119
379,118
379,118
379,119
379,118
380,118
380,119
380,119
379,118
380,119
379,118
378,118
378,118
379,118
378,118
379,118
378,119
381,119
379,120
379,120
377,119
378,120
379,120
377,120
376,120
376,120
376,120
376,120
377,120
376,120
378,120
377,120
376,120
375,120
375,120
376,120
375,119
375,120
375,120
374,119
376,120
374,119
373,119
374,119
374,119
374,120
373,120
375,119
374,119
373,119
374,119
373,119
375,120
375,120
375,120
374,120
376,121
374,121
374,121
374,121
374,121
373,121
373,121
372,121
373,121
372,121
374,121
373,121
373,121
373,121
373,122
372,121
373,122
372,122
372,122
372,122
371,122
371,121
370,121
370,121
371,121
371,121
372,122
371,121
372,121
371,121
372,122
371,121
370,122
370,122
370,122
369,122
369,122
369,122
368,122
368,122
369,122
367,121
369,122
369,122
368,121
369,121
368,121
369,121
370,121
370,120
370,121
370,121
370,120
370,121
369,120
370,121
370,121
368,121
369,122
369,122
370,123
368,123
