143.5,288.5,14.57748031616211
144.5,286.5,14.57748031616211
142.5,284.5,14.57748031616211
142.0,282.5,15.07491397857666
142.0,281.0,15.03339672088623
142.0,278.5,15.07491397857666
142.0,277.0,15.03339672088623
141.5,276.0,14.534542083740234
141.5,276.0,14.534542083740234
142.0,276.0,15.03339672088623
141.0,276.5,14.080227851867676
139.5,277.0,14.534542083740234
138.0,276.5,15.07491397857666
136.0,277.0,14.035768508911133
134.5,277.5,14.57748031616211
133.0,277.0,14.035768508911133
132.5,276.0,14.534542083740234
133.5,274.0,14.534542083740234
136.0,271.5,14.080227851867676
137.0,270.0,14.035768508911133
138.0,269.0,14.035768508911133
138.5,268.0,13.537086486816406
139.0,267.0,14.035768508911133
139.0,265.0,13.038504600524902
138.5,264.0,13.537086486816406
137.5,263.0,13.537086486816406
137.5,263.0,13.537086486816406
135.5,264.5,13.509356498718262
133.5,266.0,13.537086486816406
132.0,268.0,13.038504600524902
129.5,268.0,13.537086486816406
128.5,268.0,13.537086486816406
128.0,267.0,13.038504600524902
127.0,266.0,13.038504600524902
127.0,265.0,13.038504600524902
126.5,264.0,13.537086486816406
127.0,264.0,13.038504600524902
127.5,265.0,13.537086486816406
128.0,265.0,13.038504600524902
129.0,265.5,13.086352348327637
130.0,266.5,13.086352348327637
129.0,266.0,13.038504600524902
128.0,266.0,13.038504600524902
126.5,267.0,13.537086486816406
125.5,268.0,13.537086486816406
125.5,269.0,13.537086486816406
125.5,269.0,13.537086486816406
125.5,269.5,13.509356498718262
125.0,270.0,13.038504600524902
124.0,271.0,13.038504600524902
122.5,271.0,13.537086486816406
122.5,271.0,13.537086486816406
122.5,272.0,13.537086486816406
121.5,272.0,13.537086486816406
121.5,272.5,13.58317756652832
122.5,272.0,13.537086486816406
121.5,272.0,13.537086486816406
120.5,272.0,13.537086486816406
119.5,272.0,13.537086486816406
118.5,272.5,13.509356498718262
117.5,273.0,13.537086486816406
118.0,273.0,14.035768508911133
119.0,273.0,14.035768508911133
118.0,273.0,14.035768508911133
116.5,273.0,13.537086486816406
116.5,273.0,13.537086486816406
115.5,273.0,13.537086486816406
115.5,273.0,13.537086486816406
115.5,273.0,13.537086486816406
115.0,273.0,14.035768508911133
114.5,273.0,13.537086486816406
114.5,273.0,13.537086486816406
114.5,273.0,13.537086486816406
116.0,273.0,14.035768508911133
116.0,273.5,14.080227851867676
115.0,274.0,14.035768508911133
114.5,274.0,13.537086486816406
114.5,274.0,13.537086486816406
114.5,273.5,13.58317756652832
115.5,274.0,13.537086486816406
115.5,273.5,13.58317756652832
115.5,273.5,13.58317756652832
115.0,273.0,14.035768508911133
115.5,273.0,13.537086486816406
115.5,274.0,13.537086486816406
115.5,274.0,13.537086486816406
115.5,274.0,13.537086486816406
117.0,275.0,14.035768508911133
117.0,274.5,14.080227851867676
117.0,274.5,14.080227851867676
116.5,274.0,13.537086486816406
116.5,274.0,13.537086486816406
115.5,274.0,13.537086486816406
114.5,274.0,13.537086486816406
113.5,274.0,13.537086486816406
115.5,274.5,13.58317756652832
115.5,274.5,13.58317756652832
114.5,274.0,13.537086486816406
113.5,274.0,13.537086486816406
112.5,274.0,13.537086486816406
112.0,274.0,13.038504600524902
111.0,274.0,13.038504600524902
111.0,275.0,13.038504600524902
112.5,275.0,13.537086486816406
111.5,275.0,13.537086486816406
110.5,276.0,13.537086486816406
109.5,276.0,13.537086486816406
109.0,276.5,13.086352348327637
108.5,276.5,13.58317756652832
112.0,275.5,14.080227851867676
112.0,276.0,14.035768508911133
111.5,276.0,13.537086486816406
110.5,276.5,13.58317756652832
109.5,277.0,13.537086486816406
109.0,278.0,14.035768508911133
108.5,278.5,13.58317756652832
108.5,279.0,13.537086486816406
107.5,279.0,13.537086486816406
108.0,279.0,13.038504600524902
107.5,281.0,12.54003620147705
106.0,282.0,12.041694641113281
104.5,280.5,11.597513198852539
103.0643539428711,279.945556640625,12.1014404296875
103.0,278.0,12.041694641113281
101.9356460571289,276.054443359375,12.101465225219727
100.5,274.5,11.597513198852539
99.0,272.0,11.04546070098877
100.5,271.0,12.093486785888672
102.5,271.0,12.54003620147705
104.5,270.0,12.54003620147705
104.5,270.0,12.54003620147705
103.5,270.0,12.54003620147705
103.5,269.0,12.54003620147705
105.5,269.0,12.54003620147705
107.0,269.0,13.038504600524902
106.0,269.5,13.086352348327637
104.0,269.0,13.038504600524902
102.0,268.0,13.038504600524902
100.0,266.5,13.086352348327637
98.5,266.0,12.54003620147705
97.5,264.0,12.54003620147705
96.5,263.0,12.54003620147705
95.5,262.5,12.510096549987793
94.0,261.0,12.041694641113281
94.0,259.5,12.010512351989746
94.0,259.0,12.041694641113281
93.0,259.0,12.041694641113281
91.0,259.5,12.010512351989746
92.5,263.0,12.54003620147705
89.5,263.5,11.510964393615723
91.0,265.0,11.000100135803223
88.5,267.0,10.500100135803223
82.5,267.0,10.500100135803223
76.5,267.0,10.500100135803223
