254,249
254,249
253,248
253,247
253,245
255,243
254,242
253,241
252,240
252,239
251,239
251,238
251,236
250,235
249,235
248,234
248,235
248,234
248,232
248,232
247,232
246,232
247,233
246,233
247,233
248,232
249,232
250,232
252,232
253,233
255,233
257,232
259,232
260,232
261,233
262,234
263,235
265,235
265,236
266,237
266,237
265,238
266,237
267,235
268,235
270,233
272,231
277,226
280,224
280,221
281,219
281,218
281,217
281,217
279,218
279,219
279,218
279,218
278,219
277,219
276,220
276,221
275,223
275,223
275,222
275,222
274,223
274,224
274,225
274,226
274,227
274,226
276,227
276,227
277,227
277,228
278,229
277,230
277,232
277,232
278,232
279,233
279,232
280,233
281,234
281,234
281,235
281,236
281,236
282,235
282,235
282,235
282,236
282,237
281,237
281,237
281,237
280,238
278,238
276,240
273,241
270,242
268,243
264,242
263,243
261,245
261,245
261,244
261,243
261,242
260,242
260,241
260,241
259,242
260,247
261,248
257,245
255,243
256,241
256,241
256,241
256,242
255,243
255,244
255,245
255,245
255,246
255,247
254,248
255,246
255,246
254,247
254,247
254,248
253,249
253,249
252,251
252,249
252,250
251,251
250,251
250,253
250,254
249,254
248,254
249,254
248,254
248,254
248,255
247,256
247,257
246,258
246,257
246,256
246,257
246,258
246,258
245,258
246,259
245,258
245,257
246,256
245,256
246,256
245,256
246,256
246,257
246,257
246,255
246,254
246,255
245,255
246,256
247,254
250,252
253,249
255,248
257,246
256,246
257,244
256,245
257,246
256,246
257,247
257,248
256,250
256,250
257,250
257,250
256,251
257,252
256,253
256,254
257,255
258,254
259,255
259,256
259,257
260,258
260,258
261,259
261,259
262,259
262,259
262,259
262,260
262,260
262,261
263,261
262,260
262,260
263,262
263,263
263,263
263,265
263,265
263,266
264,266
264,265
265,266
265,268
264,268
265,268
266,269
266,269
266,269
265,269
265,270
265,271
265,271
265,271
265,271
265,271
265,272
265,270
266,270
266,269
266,269
266,269
266,270
267,270
267,271
267,269
266,269
267,270
267,270
267,271
267,271
267,271
267,272
268,272
268,271
268,273
269,273
269,275
268,275
269,276
270,275
269,275
269,276
269,277
268,278
267,278
267,279
266,279
266,280
267,278
267,278
266,278
266,280
265,280
266,282
266,283
266,282
265,283
265,285
265,285
266,287
266,287
267,287
268,288
268,289
268,289
267,288
268,288
267,288
267,288
265,288
265,287
265,285
262,282
262,281
259,280
254,278
251,277
248,274
246,271
245,268
245,264
244,259
244,252
247,249
250,248
249,247
248,245
249,246
251,248
251,251
255,260
259,265
259,264
257,264
258,265
257,270
258,276
257,282
260,289
261,295
262,301
263,306
264,312
264,316
265,318
264,321
262,323
260,325
256,326
255,324
252,322
250,320
249,318
248,315
249,310
249,306
250,301
249,297
249,292
250,287
253,278
256,272
259,267
263,263
268,259
273,254
278,249
281,244
283,241
283,238
284,235
284,232
286,226
286,225
285,224
284,224
285,224
285,222
284,222
283,223
282,225
280,225
278,227
277,226
278,225
278,226
280,224
280,223
281,221
282,219
283,217
284,215
284,214
286,212
287,210
288,210
289,210
288,210
288,212
286,214
285,215
283,217
281,221
280,224
278,228
277,230
274,233
273,234
272,236
270,236
270,236
270,237
269,237
268,237
267,237
267,237
265,238
264,239
262,240
262,241
263,242
264,242
263,244
263,245
262,247
266,245
272,241
279,237
281,235
281,235
281,236
281,236
282,237
283,236
283,235
284,235
284,234
284,235
285,234
285,234
285,234
287,235
287,236
287,236
288,237
287,238
287,240
288,240
288,241
290,240
291,240
291,241
291,242
291,242
291,244
293,245
293,246
294,245
297,245
298,245
298,244
298,245
299,247
300,247
301,247
302,247
304,247
306,246
306,245
309,245
310,243
312,243
312,244
315,242
315,242
315,243
316,243
314,243
312,244
310,244
308,243
308,243
306,240
304,239
303,237
297,238
297,237
293,237
291,237
288,237
285,238
283,239
280,240
280,240
280,241
278,241
276,242
275,243
274,244
274,245
274,246
273,246
273,248
272,249
273,250
274,252
274,250
275,251
276,252
277,253
277,253
277,253
278,254
278,254
279,253
279,253
281,254
280,255
276,257
282,254
288,246
291,241
291,240
293,239
294,238
294,238
291,238
291,238
290,239
290,239
289,241
289,241
291,240
290,241
291,242
291,244
291,245
293,246
294,246
295,247
296,250
297,251
297,252
298,253
298,252
299,254
300,255
301,256
299,257
300,257
300,258
299,260
299,261
300,262
300,263
300,266
300,267
300,266
299,269
298,271
296,272
295,273
296,274
292,275
291,277
289,279
289,280
289,282
290,286
293,295
297,300
292,297
279,293
286,291
285,289
287,289
287,290
287,290
288,290
286,290
